Age,Income,SpendingScore,NumPurchases,LoyaltyLevel,LoyaltyLevel_Encoded,Age_scaled,Income_scaled,SpendingScore_scaled,NumPurchases_scaled,LoyaltyLevel_Encoded_scaled
77.0,62638.62,37.64215063,27.0,Silver,2,1.16,0.9881896552384792,-0.5477135468264757,2.0,0.0
47.0,17845.52,28.76437892,12.0,Bronze,1,-0.04,-0.7281881071951062,-0.878151539166592,-0.5,-0.5
52.0,45594.68,94.72599242,15.0,Gold,3,0.16,0.3351015769350735,1.5769941717670701,0.0,0.5
54.0,24131.84,77.68944876,20.0,Silver,2,0.24,-0.4873094929544866,0.9428799517444951,0.8333333333333334,0.0
22.0,47888.77,49.15597211,18.0,Platinum,4,-1.04,0.423006300229984,-0.11915960578199433,0.5,1.0
46.5,28370.92,88.62878302,14.0,Gold,3,-0.06,-0.32487682709351784,1.350051004176508,-0.16666666666666666,0.5
50.0,15000.0,47.96273211,15.0,Silver,2,0.08,-0.8372224729916243,-0.1635729836948086,0.0,0.0
43.0,43686.26,64.48820943,18.0,Bronze,1,-0.2,0.2619749201646445,0.4515189252277879,0.5,-0.5
79.0,43502.44,50.20343803,15.0,Bronze,1,1.24,0.25493132281838937,-0.08017205947466843,0.0,-0.5
21.0,27186.07,57.95610904,18.0,Bronze,1,-1.08,-0.3702777971496075,0.2083887559529476,0.5,-0.5
59.0,26392.31,55.83522885,13.0,Silver,2,0.44,-0.4006930176346662,0.12944784432890621,-0.3333333333333333,0.0
35.0,18850.86,41.50029253,27.0,Bronze,1,-0.52,-0.6896655843135691,-0.40411032011100956,2.0,-0.5
57.0,53452.57,71.84997076,12.0,Silver,2,0.36,0.6361994615567952,0.7255297596393326,-0.5,0.0
48.0,56449.85,64.31904835,19.0,Bronze,1,0.0,0.7510489526566952,0.4452226101745048,0.6666666666666666,-0.5
56.0,23399.61,70.55389187,12.0,Platinum,4,0.32,-0.5153670127284415,0.6772886333391828,-0.5,1.0
31.0,27723.42,56.40454371,17.0,Bronze,1,-0.68,-0.3496876707541653,0.1506382134319876,0.3333333333333333,-0.5
49.0,35184.31,31.86860236,14.0,Platinum,4,0.04,-0.06380199452360497,-0.762609779950897,-0.16666666666666666,1.0
68.0,91524.68,84.18772133,21.0,Platinum,4,0.8,2.095042965867176,1.184751021631428,1.0,1.0
55.0,47694.0,44.74887533,10.0,Silver,2,0.28,0.41554312182105085,-0.28319538633618835,-0.8333333333333334,0.0
40.0,22658.54,57.28134057,25.0,Gold,3,-0.32,-0.5437632627849605,0.18327331642547487,1.6666666666666667,0.5
80.0,42272.42,62.70762718,12.0,Silver,2,1.28,0.2077995329813706,0.38524418387307413,-0.5,0.0
32.0,18245.14,57.14843432,12.0,Silver,2,-0.64,-0.7128755058921441,0.17832643607598536,-0.5,0.0
42.0,51999.8,68.30834042,22.0,Bronze,1,-0.24,0.5805323583214613,0.593707354492079,1.1666666666666667,-0.5
34.0,83932.96,71.46755845,20.0,Bronze,1,-0.56,1.804144158090481,0.7112960577499035,0.8333333333333334,-0.5
50.0,84111.27,45.50332994,9.0,Silver,2,0.08,1.8109766237787126,-0.2551139628907835,-1.0,0.0
50.0,52441.14,82.50934684,16.0,Silver,2,0.08,0.5974435826321796,1.1222805374844027,0.16666666666666666,0.0
70.0,27127.24,44.66192892,11.0,Silver,2,0.88,-0.37253203951648917,-0.28643160349744035,-0.6666666666666666,0.0
68.0,18949.81,56.73498098,18.0,Bronze,1,0.8,-0.6858740275873588,0.16293736142316187,0.5,-0.5
56.0,18031.9,42.24643633,18.0,Silver,2,0.32,-0.7210464160113664,-0.3763382318750276,0.5,0.0
68.0,15000.0,36.53052955,8.0,Bronze,1,0.8,-0.8372224729916243,-0.589089001154097,-1.1666666666666667,-0.5
48.0,51376.08,70.88382178,20.0,Bronze,1,0.0,0.5566327144480728,0.6895688969722917,0.8333333333333334,-0.5
23.0,34495.43,112.4379379,9.0,Bronze,1,-1.0,-0.09019843310421768,2.236247405126998,-1.0,-0.5
48.0,57217.1,42.76480223,20.0,Bronze,1,0.0,0.780448365473115,-0.3570442251254919,0.8333333333333334,-0.5
24.0,74162.64,74.30643149,16.0,Bronze,1,-0.96,1.4297659618982077,0.8169612560101188,0.16666666666666666,-0.5
68.0,38175.64,43.48177375,15.0,Gold,3,0.8,0.05081950503995415,-0.33035795323510536,0.0,0.5
48.0,39064.95,49.79030046,12.0,Bronze,1,0.0,0.0848960013733137,-0.09554938090739937,-0.5,-0.5
59.0,28791.63,85.15167544,18.0,Gold,3,0.44,-0.308756101168466,1.2206301894250327,0.5,0.5
48.0,30545.05,28.5292943,15.0,Bronze,1,0.0,-0.2415687197144855,-0.8869015828037063,0.0,-0.5
32.0,52272.98,23.23681863,12.0,Gold,3,-0.64,0.5910000436824122,-1.0838918965931237,-0.5,0.5
46.0,33283.35,48.25602702,12.0,Silver,2,-0.08,-0.13664279972073906,-0.15265630500675353,-0.5,0.0
50.0,30961.39,63.27312056,20.0,Bronze,1,0.08,-0.2256154430354524,0.40629231433562535,0.8333333333333334,-0.5
44.0,35984.43,59.27333143,16.0,Silver,2,-0.16,-0.03314307216104544,0.25741686077870785,0.16666666666666666,0.0
53.0,56566.1,57.21358351,17.0,Silver,2,0.2,0.7555034091440316,0.18075134271352997,0.3333333333333333,0.0
46.0,25685.17,50.68263963,19.0,Silver,2,-0.08,-0.427789141165462,-0.062335780304321284,0.6666666666666666,0.0
55.0,35127.37,65.73080054,17.0,Bronze,1,0.28,-0.06598381604953105,0.49776919219799803,0.3333333333333333,-0.5
74.0,41053.81,0.0,18.0,Platinum,4,1.04,0.1611049504434531,-1.948785469810339,0.5,1.0
44.0,64868.08,34.9838939,14.0,Silver,2,-0.16,1.0736178923159572,-0.646656056915621,-0.16666666666666666,0.0
72.0,32220.29,48.12775181,19.0,Bronze,1,0.96,-0.17737703209431094,-0.15743081422415783,0.6666666666666666,-0.5
50.0,25364.06,64.09069598,15.0,Gold,3,0.08,-0.44009340372587963,0.4367231464403888,0.0,0.5
50.0,28504.56,79.7953028,21.0,Silver,2,0.08,-0.3197560222335812,1.021261577660276,1.0,0.0
46.5,61483.78,32.29800584,15.0,Gold,3,-0.06,0.9439386055194643,-0.746627027919187,0.0,0.5
27.0,91524.68,79.14157251,13.0,Silver,2,-0.84,2.095042965867176,0.9969291965610642,-0.3333333333333333,0.0
22.0,18828.39,40.94876662,12.0,Gold,3,-1.04,-0.6905265876449277,-0.4246385698089235,-0.5,0.5
48.0,21001.5,47.40180434,13.0,Bronze,1,0.0,-0.6072575645292682,-0.18445117838389213,-0.3333333333333333,-0.5
55.0,33376.31,61.62865038,17.0,Gold,3,0.28,-0.13308076724708073,0.34508377659745576,0.3333333333333333,0.5
30.0,38387.15,45.93527841,15.0,Gold,3,-0.72,0.05892412518306394,-0.23903648423018548,0.0,0.5
48.0,53824.54,72.20235213,21.0,Bronze,1,0.0,0.6504525727791134,0.7386456851490748,1.0,-0.5
64.0,23258.68,41.9079171,14.0,Bronze,1,0.64,-0.5207671551177776,-0.388938197089691,-0.16666666666666666,-0.5
69.0,21342.28,42.20930017,23.0,Bronze,1,0.84,-0.5941995887722406,-0.3777204704090282,1.3333333333333333,-0.5
73.0,38911.44,71.03959908,15.0,Platinum,4,1.0,0.07901381973571392,0.6953670566846193,0.0,1.0
32.0,31913.99,34.73751223,12.0,Bronze,1,-0.64,-0.18911380647771833,-0.6558265860803324,-0.5,-0.5
46.0,57720.09,54.97858191,11.0,Silver,2,-0.08,0.7997218886435691,0.09756273799315171,-0.6666666666666666,0.0
25.0,46336.25,16.79034665,16.0,Bronze,1,-0.92,0.36351698594422605,-1.3238349057548238,0.16666666666666666,-0.5
22.0,47939.24,86.39278704,17.0,Silver,2,-1.04,0.42494020490883017,1.2668253878115912,0.3333333333333333,0.0
46.0,34467.06,74.13103872,17.0,Silver,2,-0.08,-0.09128551207665418,0.8104329923102891,0.3333333333333333,0.0
64.0,91524.68,105.002144,14.0,Platinum,4,0.64,2.095042965867176,1.9594810173403852,-0.16666666666666666,1.0
50.0,23887.87,76.76727463,13.0,Silver,2,0.08,-0.49665791230257644,0.9085558692991273,-0.3333333333333333,0.0
46.5,49286.47,27.40699541,17.0,Gold,3,-0.06,0.47656323642224196,-0.9286744740348936,0.3333333333333333,0.5
62.0,19247.86,63.3729972,12.0,Silver,2,0.56,-0.6744533759224076,0.4100098053323921,-0.5,0.0
19.0,21232.03,31.63982476,13.0,Bronze,1,-1.16,-0.5984241378279724,-0.7711250710966737,-0.3333333333333333,-0.5
44.0,26804.56,81.56075014,14.0,Bronze,1,-0.16,-0.3848964611881767,1.0869729851697394,-0.16666666666666666,-0.5
53.0,82015.35,52.25031423,15.0,Silver,2,0.2,1.7306653597706445,-0.003985637454500702,0.0,0.0
53.0,41437.73,27.01690232,14.0,Platinum,4,0.2,0.17581596063371704,-0.9431940608970063,-0.16666666666666666,1.0
43.0,27031.58,17.80377093,12.0,Gold,3,-0.2,-0.3761975303343695,-1.2861144173923307,-0.5,0.5
60.0,43792.51,40.23240357,17.0,Bronze,1,0.48,0.26604619759930676,-0.45130219394357046,0.3333333333333333,-0.5
44.0,36959.35,36.2104435,16.0,Bronze,1,-0.16,0.00421382004225703,-0.6010028681911306,0.16666666666666666,-0.5
48.0,28396.28,24.76701788,9.0,Bronze,1,0.0,-0.32390508501593634,-1.0269366172091314,-1.0,-0.5
37.0,18064.17,89.79618208,12.0,Platinum,4,-0.44,-0.7198098972083872,1.3935025609688076,-0.5,1.0
28.0,74553.42,60.59761393,14.0,Gold,3,-0.8,1.4447398329186059,0.30670774872734047,-0.16666666666666666,0.5
46.5,40332.35,58.2446908,14.0,Gold,3,-0.06,0.13346011450922812,0.2191300073069292,-0.16666666666666666,0.5
55.0,91524.68,81.78328838,14.0,Silver,2,0.28,2.095042965867176,1.0952560421852375,-0.16666666666666666,0.0
23.0,58113.94,55.12515584,15.0,Silver,2,-1.0,0.8148133956331384,0.10301834067597844,0.0,0.0
50.0,47842.03,35.02639597,8.0,Silver,2,0.08,0.4212153213377854,-0.6450740947814426,-1.1666666666666667,0.0
40.0,29213.84,15.99580515,16.0,Bronze,1,-0.32,-0.29257789838551324,-1.3534083963408872,0.16666666666666666,-0.5
64.0,21001.04,33.89885215,19.0,Silver,2,0.64,-0.6072751907656911,-0.6870422066373292,0.6666666666666666,0.0
63.0,32569.6,80.10831201,19.0,Bronze,1,0.6,-0.16399220460535233,1.0329120388700255,0.6666666666666666,-0.5
